,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id,Sentiment
69,69,2021-12-09 19:15:02,Batangas PIO Capitol,746260297.0,batspiocapitol,746260297.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Isinasagawa ang naturang aktibidad sa DREAM Zone, Capitol Compound, Batangas City, na itinalagang vaccination site ng lalawigan.
December 9, 2021

#BatangasMagiting
#HandaIngatMagiting 
#HugasIwasMask
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/8oJBXWMn2X",,,1,1.46890200038574e+18,1
70,70,2021-12-09 17:49:47,Navotas City,150876668.0,Navotas_City,150876668.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Tatlong sites din ang binuksan para sa mga naka-schedule ng 2nd dose ng Astrazeneca at mga nag-walk in para sa 1st o booster dose ng parehong bakuna. 

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/RF4ZDl2h1W",,,0,1.46888054886121e+18,1
71,71,2021-12-09 17:33:38,@Jesus christ is a live,1.44507697659153e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @pcoogov: TINGNAN: Mahigit isang milyong doses ng Pfizer vaccines na binili ng gobyerno sa pamamagitan ng ADB ang dumating sa bansa nito�,,,4,1.46887648339325e+18,1
72,72,2021-12-09 17:28:46,Seraj Al-salem,1.43629183050569e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @pcoogov: TINGNAN: Mahigit isang milyong doses ng Pfizer vaccines na binili ng gobyerno sa pamamagitan ng ADB ang dumating sa bansa nito�,,,4,1.46887525888739e+18,1
73,73,2021-12-09 17:05:42,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Mahigit isang milyong doses ng Pfizer vaccines na binili ng gobyerno sa pamamagitan ng ADB ang dumating sa bansa nitong Disyembre 8, 2021.

#COVID19PH
#WeRiseAsOne
#RESBAKUNA+
#workingPCOO https://t.co/GiILtwraoJ",,,4,1.4688694524399e+18,1
74,74,2021-12-09 16:46:30,chulsss (taylor's version),7.97053899983098e+17,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"so may healthworker din palang nagbibigay ng vaccine card sa mga taong ayaw magpabakuna/ayaw mabakunahan pero gusto ng vaccine card tsssk

paano kaya yun @DOHgovph
#GetVaccinated #ResBakuna",,,0,1.4688646207314e+18,1
75,75,2021-12-09 16:03:07,Lemuel P Basinang,1.46299669895999e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46885370126809e+18,1
76,76,2021-12-09 15:00:35,Rmfb9 Proix,1.44633520556057e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @pcoogov: TINGNAN: Ikinatuwa ni Pangulong Rodrigo Duterte ang mababang bilang ng kaso ng COVID-19 na naitatala sa Pilipinas sa gitna ng�,,,5,1.4688379648096e+18,1
77,77,2021-12-09 14:40:34,Zaynpin Arravan,1.46694212023361e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46883292920822e+18,1
78,78,2021-12-09 11:46:11,-Rz ?? -,2593494061.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @pcoogov: TINGNAN: Ikinatuwa ni Pangulong Rodrigo Duterte ang mababang bilang ng kaso ng COVID-19 na naitatala sa Pilipinas sa gitna ng�,,,5,1.46878904437324e+18,1
79,79,2021-12-09 11:35:32,@Jesus christ is a live,1.44507697659153e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @pcoogov: TINGNAN: Ikinatuwa ni Pangulong Rodrigo Duterte ang mababang bilang ng kaso ng COVID-19 na naitatala sa Pilipinas sa gitna ng�,,,5,1.46878636528221e+18,1
80,80,2021-12-09 11:21:10,????,118508275.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @pcoogov: TINGNAN: Ikinatuwa ni Pangulong Rodrigo Duterte ang mababang bilang ng kaso ng COVID-19 na naitatala sa Pilipinas sa gitna ng�,,,5,1.46878274620603e+18,1
81,81,2021-12-09 11:20:09,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Ikinatuwa ni Pangulong Rodrigo Duterte ang mababang bilang ng kaso ng COVID-19 na naitatala sa Pilipinas sa gitna ng banta ng Omicron variant na lubhang nakaapekto sa ibang bansa. 

#COVID19PH
#RESBAKUNA
#WeRiseAsOne
#workingPCOO https://t.co/ok5mKMTN36",,,5,1.46878249089907e+18,1
82,82,2021-12-09 10:19:02,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ph_opafa: WATCH: Tuloy ang #ResBakuna as an addt�l ?.??? ????? of GPH-procured Pfizer vaccines arrived today, Dec.8! Basta sama-sama�t�",,,3,1.46876711131326e+18,1
83,83,2021-12-09 10:18:51,PCOO Global Media Affairs,1.0707032020587e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ph_opafa: WATCH: Tuloy ang #ResBakuna as an addt�l ?.??? ????? of GPH-procured Pfizer vaccines arrived today, Dec.8! Basta sama-sama�t�",,,3,1.46876706456775e+18,1
84,84,2021-12-09 10:01:39,salvador ramos carvajal,1.46370321670155e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46876273582791e+18,1
85,85,2021-12-09 09:44:59,NDRRMC,203343685.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @civildefensePH: Matapos ang unang batch ng National Vaccination Days sa bansa, narito ang ilan sa mga kababayan natin na nakatanggap ng�",,,1,1.46875854250917e+18,1
86,86,2021-12-09 09:44:35,Civil Defense PH,3632673078.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Matapos ang unang batch ng National Vaccination Days sa bansa, narito ang ilan sa mga kababayan natin na nakatanggap ng bakuna laban sa COVID-19. 

#BayanihanBakunahan
#Resbakuna
#HeroesGetVaxxed
#BayaniAngBakunado
#BIDABakunation
#BIDASolusyonPlusSaCOVID19 https://t.co/CQ39XUthPj",,,1,1.46875844067992e+18,1
87,87,2021-12-09 09:35:55,National Task Force Against COVID19,1.24482614918987e+18,ntfcovid19ph,1.24482614918987e+18,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"�Buong Pilipinas po ito, wala pong pinipili. Ito ay whole-of-government approach na lahat po ng ahensya ng gobyerno ay inatasan ng ating Pangulong [Rodrigo] Duterte na magtulungan upang ma-reach natin ang 7 million na target,� Corrales said.

#RESBAKUNA
#WeHealAsOnePH https://t.co/hPgVueoufK",,,4,1.46875626018289e+18,1
88,88,2021-12-09 09:30:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Nakahanda ang Sangguniang Kabataan ng Davao City upang muling tumulong sa lokal na pamahalaan sa pagbabakuna.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/D16a4LD28w",,,0,1.46875477100779e+18,1
89,89,2021-12-09 08:52:35,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 186,776 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 165,487 na ang nakakumpleto ng dalawang doses at 4,541 na ang nakatanggap ng booster.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/6VBwJsLhnY",,,0,1.46874535482887e+18,1
90,90,2021-12-09 07:25:44,Nicolas Lumbuan III,1.46316892486705e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46872349943939e+18,1
91,91,2021-12-08 23:30:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Nakatitiyak si Mayor Virginia Perandos  na malapit na nilang makamit ang herd immunity sa Carmen, Davao del Norte

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/87b0TqB5Y2",,,0,1.46860377721744e+18,1
92,92,2021-12-08 22:30:01,PIA Desk,525171812.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Basahin ang update ni Mayor Virginia Perandos ukol sa bilang ng mga nabakunahan sa Carmen, Davao del Norte.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/OHOrHH4VeX",,,0,1.46858868104064e+18,1
93,93,2021-12-08 22:11:45,PAFA,1.25428901546694e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"WATCH: Tuloy ang #ResBakuna as an addt�l ?.??? ????? of GPH-procured Pfizer vaccines arrived today, Dec.8! Basta sama-sama�t tulong-tulong, makakamit ng Pilipinas ang VacciNATION!
#MoreVaccinesMoreLivesSaved #PartnershipsThatWork #WorkingPAFA #DuterteLegacy 
?@PTVph https://t.co/g6Q0TNm8c6",,,3,1.46858408396628e+18,1
94,94,2021-12-08 18:29:33,Alvin Paga,1.4630595011966e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46852816663749e+18,1
95,95,2021-12-08 18:11:47,Michael Cadorna,1.46299772531458e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46852369704486e+18,1
96,96,2021-12-08 16:34:50,Gerard Di-at,1.46340452071776e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46849929641259e+18,1
97,97,2021-12-08 15:49:19,VELUZ_ MARLO_E. PASIG CPS,1.46733362729383e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46848784106791e+18,1
98,98,2021-12-08 15:41:02,Marikina CPS,1.45358181717327e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.4684857561678e+18,1
99,99,2021-12-08 15:13:53,Hellman,1.45651066644605e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46847892402788e+18,1
100,100,2021-12-08 14:38:40,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Sinabi ng @DOHgovph na nakatulong ang pagbabakuna laban sa COVID-19 at pagpapabuti ng kapasidad at healthcare systems sa pagbaba ng case fatality rate (CFR) sa bansa.

#COVID19PH 
#RESBAKUNA+ 
#WeRiseAsOne 
#workingPCOO https://t.co/UaksYLs6hT",,,0,1.46847006260059e+18,0
101,101,2021-12-08 13:45:53,Cesar Buli-e,1.46312394299496e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46845678128624e+18,1
102,102,2021-12-08 13:20:19,Alvin Teja,1.46373702523272e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.468450343747e+18,1
103,103,2021-12-08 12:39:22,Ronald Limbo,1.46374845768909e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46844003960862e+18,1
104,104,2021-12-08 12:28:44,Paulo Taylan,1.46373601721983e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46843736277479e+18,1
105,105,2021-12-08 12:21:51,Harold,1.46298850532854e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46843563288026e+18,1
106,106,2021-12-08 12:00:01,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Demand generation ng DOH, patuloy para sa COVID-19 vaccines.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/wEjMB8bx7M",,,0,1.46843013590495e+18,1
107,107,2021-12-08 11:55:37,Jonex Stamaria,1.4666361229524e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46842903138096e+18,1
108,108,2021-12-08 11:41:35,Sicnarfyerled,1.46310257552426e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46842549717265e+18,1
109,109,2021-12-08 11:40:40,Richard Dela Cruz,1.46375217271415e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46842526562991e+18,1
110,110,2021-12-08 11:32:47,Baby@Bansaen,1.46373669449508e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.4684232835067e+18,1
111,111,2021-12-08 11:17:05,John Brillan S Rosales,1.46373212626049e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46841933362576e+18,1
112,112,2021-12-08 10:53:44,Cadidia M Subngan,1.2297456743689e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46841345703263e+18,1
113,113,2021-12-08 10:45:03,King Ferdinand Villanueva,1.46666846280622e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46841127016027e+18,1
114,114,2021-12-08 10:31:52,Santiago L,1.41451877923353e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46840795298171e+18,1
115,115,2021-12-08 10:19:17,Charles John Magmoyao,1.46374760636699e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46840478743174e+18,1
116,116,2021-12-08 10:14:21,Reagan Vallejo,1.46340499204011e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46840354615654e+18,1
117,117,2021-12-08 09:56:04,Celso Costales,1.24149982987368e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46839894449752e+18,1
118,118,2021-12-08 09:54:12,jubelyn basa�es fernandez,1.44071241539443e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46839847382142e+18,1
119,119,2021-12-08 09:44:08,PEMS Norman Barcellano,1.46344524248548e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.4683959412965e+18,1
120,120,2021-12-08 09:42:14,michaelmarcosmase,1.34627315736828e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46839546443349e+18,1
121,121,2021-12-08 09:40:33,Jay-ar Collado,1.46340994271551e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46839503794376e+18,1
122,122,2021-12-08 09:25:16,John Anthony Dumangas,1.46342232482516e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46839119368791e+18,1
123,123,2021-12-08 09:22:49,emerdan Braga,1.46340176152418e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46839057719273e+18,1
124,124,2021-12-08 09:06:34,Diomar Atendido,1.46587097697395e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Inanunsyo ni Pangulong Rodrigo Duterte na ang ikalawang �Bayanihan, Bakunahan� ay magaganap ngayong Disyembre 15-17,�",,,152,1.46838648800186e+18,1
125,125,2021-12-08 09:00:00,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 186,588 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 164,279 na ang nakakumpleto ng dalawang doses at 4,363 na ang nakatanggap ng booster.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/3L64WMVD4X",,,0,1.4683848349471e+18,1
