,Created-At,Text,Brand,Sentiment
215,2021-11-17 13:43:00,"my kuya got his 1st dose 

#covidvaccineforchildren 
#Pfizer https://t.co/zYABtZ7t81",Pfizer,1
216,2021-11-16 15:51:00,"Fully Vaccinated Yaas!
#Covid19 #Vaccinated #Pfizer",Pfizer,1
217,2021-11-16 08:11:00,"2° dose checkcheck
#Pfizer",Pfizer,1
218,2021-11-15 19:26:00,fully vaccinated! #Pfizer,Pfizer,1
219,2021-11-21 19:04:00,"got my first dose
#Pfizer https://t.co/GxGkyghRf2",Pfizer,1
220,2021-11-21 14:55:00,Fully vaccinated!???? #Pfizer https://t.co/RJD2X9iqwJ,Pfizer,1
221,2021-11-20 20:11:00,"I got my first dose of the Vaccine
#Pfizer
#GetVaccinated ??heart",Pfizer,1
222,2021-11-20 17:59:00,"Finally  Done???? 
#FullyVaccinated 
#Pfizer",Pfizer,1
223,2021-11-20 11:01:00,"Second dose ??
#Pfizer https://t.co/vHMkDDZuU2",Pfizer,1
224,2021-11-20 06:30:00,yay fully vaccinated na ???? #Pfizer,Pfizer,1
225,2021-11-19 23:47:00,I got my second shot today. Finally fully vaccinated! #Pfizer,Pfizer,1
226,2021-11-20 11:49:00,"1st dose done??
#Pfizer #PfizerGang https://t.co/8MaRssu72O",Pfizer,1
227,2021-11-19 14:17:00,I’m fully vaccinated heart?? #Pfizer,Pfizer,1
228,2021-11-19 05:58:00,"Vaccinate the kids!

#Pfizer #kids #vaccine #VaccinesWork",Pfizer,1
229,2021-11-17 21:23:00,Anyone with weeks long fatigue after #Pfizer?,Pfizer,0
230,2021-11-16 19:25:00,1st dose done! #vaccinated #Pfizer ??????heart https://t.co/27NZsMFwv3,Pfizer,1
231,2021-11-15 23:34:00,"2nd dose completed! ??#IAmFullyVaccinated
#Pfizer",Pfizer,1
232,2021-11-15 13:55:00,"Yehey at last !
Fully vaxxed heart?? thankyou Lord!
#Pfizer https://t.co/JxvuEMFoMO",Pfizer,1
233,2021-11-21 19:49:00,"I'm fully vaccinated!??
#PfizerBioNTech",Pfizer,1
234,2021-11-28 21:56:00,"Good morning lapu-lapu city tara magpabakuna tayoheart #pfizervaccine
#IMMANLALAYAG #SMILE #WESTANDWITHPURPOSE
#RESBAKUNA https://t.co/Ecg29NB1P7",Pfizer,1
235,2021-11-28 14:02:00,Thank you DFA -HRMO mabuhay po kayo! Done their First Dose #pfizer God Bless u Both mga Anakheart https://t.co/sHektYiTlq,Pfizer,1
236,2021-11-27 18:57:00,joke lang ang bigat na ng kamay k ngayon #pfizer #vaccinated #pahguhd https://t.co/mmjRdkZMAO,Pfizer,0
237,2021-11-27 10:21:00,ang init sa katawan ng #pfizer or hot lang talaga ako sadya.,Pfizer,0
238,2021-11-26 11:00:00,"Taenes ay 1 week ng pabalik balik ang lagnat. Tama naman nat ng makatarbaho, wala ng pera e. Kaenaman kana #pfizer",Pfizer,0
239,2021-11-26 10:45:00,"Inannggg, lalo nang sumakit amg braso ko?? di mo ako pinatulog ng ayos??
#pfizer",Pfizer,0
240,2021-11-26 12:19:00,Kala ko di na lalagnatin??#pfizer,Pfizer,0
241,2021-11-26 11:07:00,Malapit na 2nd dose makikita kona talaga si lord neto HAHAHA #pfizer,Pfizer,1
242,2021-11-25 22:35:00,"Sakit kaayo akung bukton! Pa vaccine pamore, 2 years ma zombie nadaw ko??
#Pfizer #fulzombienated",Pfizer,0
243,2021-11-25 20:00:00,Simula na vaccine ako palagi na masakit ulo ko ?? #pfizer,Pfizer,0
244,2021-11-25 15:56:00,Hayssst salamat at nakuha ko na 1st dose ko. #Pfizer,Pfizer,1
245,2021-11-25 15:07:00,"Sakit ng braso ko. But thank God eto lang naramdaman ko.
#Pfizer",Pfizer,0
246,2021-11-24 09:45:00,bat bigla naman dumale si #Pfizer sa braso,Pfizer,0
247,2021-11-24 03:01:00,nagdagsen takyag ko ?? #pfizer,Pfizer,0
248,2021-11-23 15:50:00,Piyong kay hapdos ?? Fully vaxx na yarn? #Pfizer https://t.co/Ep3DsSTgjx,Pfizer,1
249,2021-11-23 15:39:00,Nagmamanhid yung braso ko sad #Pfizer,Pfizer,0
250,2021-11-23 11:17:00,First dose ng baby boy ko kahapon. #Pfizer https://t.co/uTX8QgoWBu,Pfizer,1
251,2021-11-23 10:15:00,"Full vaccinated na mamaya ??
#pfizer",Pfizer,1
252,2021-11-22 21:02:00,Naepekto na ata yung pang 2nd dose ko na vaccine #Pfizer ramdam ko na,Pfizer,0
253,2021-11-28 08:57:00,"Turok done @Aleyssaaaa HAHAHAHA
#Pfizer",Pfizer,1
254,2021-11-28 08:52:00,"When ""ayaw ko"" turns into ""kailangan ko"" ????
#FirstDose
#Pfizer https://t.co/sBrSWbB1Nf",Pfizer,0
255,2021-11-28 07:49:00,"First dose, DONE check??????
#GetVaccinated #Resbakuna #Pfizer https://t.co/3CkB2YtJKa",Pfizer,1
256,2021-11-28 07:40:00,Fully vaccinated! ?? #pfizer #Resbakuna https://t.co/CmcC8zfOfo,Pfizer,1
257,2021-11-28 07:00:00,"I got my vaccine yesterday
Pfizer
#RESBAKUNA",Pfizer,1
258,2021-11-28 06:59:00,"1st Dose Done. 

#GetVaccinated #Pfizer #Resbakuna",Pfizer,1
259,2021-11-28 04:29:00,"Got my second dose today, finally I'm fully vaccinated. ??
And I'm so ready to travel again, joke ??

Thank You, LGU and RHU IBAJAY! heart
#PfizerCOVID19Vacccine
#Pfizer https://t.co/F41TZ3DiHW",Pfizer,1
260,2021-11-28 04:03:00,Yehey! I just got my first dose of the Pfizer vaccine against COVID-19! I am so happy! #vaccinated #Pfizer,Pfizer,1
261,2021-11-28 03:52:00,Never taking that #Pfizer poison ... https://t.co/9bUiauYNL3,Pfizer,0
262,2021-11-28 02:25:00,My girl got her first dose of Covid vaccine today. My heart is full. ?? #vaccine #COVID19 #Pfizer,Pfizer,1
263,2021-11-28 01:41:00,Anyone else had the pfizer vaccine recently and feel extremely hot and sick ? #Pfizer #vaccine,Pfizer,0
264,2021-11-28 01:37:00,"Got my vaccine. ??
#2ndDose #PfizerBioNTech #FULLYvaccinated ?? https://t.co/Gi1QrrQvzu",Pfizer,1
265,2021-11-27 23:59:00,"2nd dose done! Yeeey! I’m fully Vaccinated! heart
#PfizerBioNTech #CovidVaccine https://t.co/y2jIREcMn1",Pfizer,1
266,2021-11-27 22:58:00,"FULLY VACCINATED 
& you should too!
#PfizerBioNTech https://t.co/Ify5CnJo5I",Pfizer,1
267,2021-11-27 22:20:00,Fully vaccinated ?? #PfizerBiontech #PfizerPapi https://t.co/z7s8oY08DR https://t.co/KGvHc6DKvF,Pfizer,1
268,2021-11-27 22:17:00,Beyond thrilled that my sweetness has now gotten her first dose of #PfizerBiontech! She’s such a brave girl ?????? https://t.co/VEWPNAGQ8W,Pfizer,1
269,2021-11-27 22:10:00,Grabeee yung epekto. ?? Lagnat agad ?? #2nddose #Pfizer ??,Pfizer,0
270,2021-11-27 22:02:00,"Just got vaccinated?? sana di ako mamatay sa side effects chour, di naman masakit e parang kagat lang ng dinosaur hehe joke??
#vaccinated #Pfizer 
di pako pwedeng mamatay kikitain ko pa ang aking mga lodicakes??",Pfizer,0
271,2021-11-27 19:37:00,"Balewala sakin ang mainitan, maghintay ng matagal at pumila ng napakahaba. Ang importante mapavaccinan kita. . 

Isa ring fighter ang junakis ko.
#pfizer https://t.co/VEljJmWI5C",Pfizer,0
272,2021-12-06 07:55:00,"Fully vaxx na ko, pero hilong-hilo naman ako. I feel Weak and Tired. #PFizer",Pfizer,0
273,2021-11-30 11:40:00,"ResBakuna Kasangga ng Bida
#2nddosedone ??
#PfizerBioNTech ??
#Godisgoodallthetime ??
#AllanEscabusa ??
??????https://t.co/8xvjtqTTkS https://t.co/jnWDASsE9U",Pfizer,1
274,2021-11-24 18:06:00,"This Girl is on Pfizer !!!
woot Got Boosted, ngalay is real hindi tulad sa Sinovac dati na wala lang, sana wala ng iba pang maging adverse ???? 
thank you #iLoveTaguig for being 1 of the first cities to give booster for #A1Frontliners #RoadToZero #GetVaccinated #ResBakuna #Pfizered https://t.co/g62UeKlqzU",Pfizer,1
275,2021-11-23 15:09:00,Finally decided to get #vaccinated #Pfizer #CovidVaccine #RESBAKUNA ?? https://t.co/zNHmlyQ2fo,Pfizer,1
276,2021-11-27 19:44:00,"First dose of pfizer? check! check
#vaccinated #RESBAKUNA https://t.co/hEpiSMpfiX",Pfizer,1
277,2021-11-27 19:44:00,"First dose, Donecheck

#Pfizer 
#ResBakuna https://t.co/zFXRKXxChe",Pfizer,1
278,2021-11-27 16:58:00,"Yesterday, my son got his first shot of #pfizer ???? vacineee. WOOHOO! https://t.co/Yv3WCsccJf",Pfizer,1
279,2021-11-27 10:17:00,"Fully Vaccinated na ako!
Magpabakuna na lahat, Para lahat protektado !
#Resbakuna #Pfizer https://t.co/fI7UlLwBAR",Pfizer,1
280,2021-11-21 19:49:00,"Bakuna ay masakit, ngunit mas masakit magkasakit. 

Kayaaa, ano pang hinihintay mo? Magpa-RESBAKUNA na! 

#1stdosedone?? 
#pfizer??
https://t.co/NCkZh7cwAp",Pfizer,0
281,2021-11-20 11:49:00,"Bakit ganun, after ng vaccine ko, palage akong antok as in. Feeling ko pinainom ako ng gamot na mataas ang dosage. #Pfizer ??",Pfizer,0
282,2021-11-28 21:56:00,Sakit ng braso ko  #Pfizer,Pfizer,0
283,2021-11-28 14:02:00,Mula nung nagpa vaccine ako naging sakitin nako #Pfizer,Pfizer,1
284,2021-11-27 18:57:00,Grabe side effect ng pfizer nung afterako magpavaxx sumakit lang ulo ko nov12 'yon tas now nov18 ubo at sipon pati lagnat at tumitibok na ugat sa ulo ko yung nafeel ko grabe mih parang ipapaready ko na st.peter CHARIZ keri yarn mih #GetVaccinatedNow #Pfizer,Pfizer,0
285,2021-11-27 10:21:00,"Natulugan ko sya, sakit ng kamay ko dahil sa vaccinee! #pfizer",Pfizer,0
286,2021-11-25 22:35:00,BESTAYYYYY 1ST DOSE DONE!!! PA BAKUNA NA KAYOOO ???? NAKAHINGA NARIN KAHIT PAPANO ahfhsnfjma #1stDoseDone #Pfizer #Astrodome,Pfizer,1
287,2021-11-25 20:00:00,"Fully vaccinated yesterday. Buti na lang di gaano kasakit sa balikat ngayon unlike nung first dose happy
#pfizer",Pfizer,1
288,2021-11-25 15:56:00,"sakit ng braso ko??
#VaccineSideEffects
#Pfizer",Pfizer,0
289,2021-11-25 15:07:00,"finally, got my booster dose! ?? nakapag #Pfizer din kahit booster lang. ?? https://t.co/8H1b7VlwYN",Pfizer,1
290,2021-11-25 13:17:00,"grabe side effects ng 2nd dose, tipong mas masakit pa nung iniwan ka niya
#pfizer
#qcprotektado
#2nddose

HAHAHAHHA jkk",Pfizer,0
291,2021-11-25 11:36:00,Kastress yung booster ambigat sa braso ???????? #RESBAKUNA #pfizer #boostershot,Pfizer,0
292,2021-11-21 14:55:00,"Sobrang bigat pa din ng braso, almost 24hrs has passed #CovidVaccineBooster #pfizer https://t.co/MflNTo64WC",Pfizer,0
293,2021-11-20 20:11:00,Anyone else had AZ for 1st and 2nd jab then pfizer for booster and constantly feeling sick? #AstraZeneca #Pfizer #COVID19,Pfizer,0
294,2021-11-20 17:59:00,Got my Pfizer booster dose #Resbakuna https://t.co/mfUHWgdSMZ,Pfizer,1
295,2021-11-25 22:35:00,Fully Vaccinated na. Yayyyy! ?? #pfizerbiontech ??heart @ Gamu Municipal Hall https://t.co/wc3DzdomYu,Pfizer,1
296,2021-11-25 20:00:00,"Post vaccine I'm not felling well, but I'm fine #vaccine #postvaccinated #PfizerBiontech #vacuna #notfellingwell https://t.co/L92zTBeJH9",Pfizer,1
297,2021-11-25 15:56:00,Extremely thankful today because my 6 year old received his second vaccination shot. #Pfizer #vaccination #COVIDVaccineKids,Pfizer,1
298,2021-10-30 14:12:00,"#BIDABakunation 2nd dose of #Sinovac   #FullyVaccinated  #getvaccinatedtobeprotected 
???????? https://t.co/k7fD2GWoDZ",Sinovac,1
299,2021-10-29 14:15:00,WE GOT OURS #fullyvaccinated #sinovac?? https://t.co/f4NsSPoccS,Sinovac,1
300,2021-10-25 01:42:00,"don't doubt, just do it.
#Sinovac #FirstDose #Vaccinated https://t.co/wbMfHHJuBy",Sinovac,0
301,2021-10-29 09:04:00,#Sinovac works https://t.co/XarewrRtKG,Sinovac,1
302,2021-10-29 09:02:00,got my first jab of #Sinovac https://t.co/dOgGNMpYpZ,Sinovac,1
303,2021-10-28 23:10:00,"Second dose done!
#RESBAKUNA #Sinovac https://t.co/OeqmCITW3u",Sinovac,1
304,2021-10-23 15:46:00,Got my First dose #Sinovac,Sinovac,1
305,2021-10-26 14:10:00,"Registered: 10202021
#FirstDose of #Pfizer : 10262021

Thank you, #Marikina ??
P.S.  salamat din sa treats ??

#Covid19VaccinePH  #Grateful #MyTeenageBoy #RESBAKuna #BakunaProtektado https://t.co/suiML5a0Wz",Pfizer,1
306,2021-10-25 15:37:00,"Fully Vaccinated! ??
#Resbakuna #GetVaccinated #Sinovac https://t.co/RsEpHJ9IVC",Sinovac,1
307,2021-10-29 12:21:00,"@stynzian #Sinovac lang ang sakalam. Hahaha

Effective ata masyado skin, ayaw pa tablan, lol, wag naman sana.",Sinovac,0
308,2021-10-27 10:57:00,"Finally natuloy din
#Sinovac https://t.co/TEt2Dxw6fq",Sinovac,1
309,2021-10-29 11:49:00,Kahit naka-2 jabs ka na ng #Sinovac parang di ka pa rin nabakunahan. Kaso hindi aaminin ng mga kinabubukulan iyan. Kaya ngayon may booster shot na ang mga Si No Vac - #Moderna ang binibigay. Ang suma tutal niyan ay nabakunahan sila ng 1 jab lang ng Moderna. Kulang pa rin. Sablay.,Sinovac,0
310,2021-10-29 16:28:00,"Why ganown! Sabi ng isang mommy kahapon, di siya asymptomatic pero nag positive siya! ???? Ogieeeeee... 
Pero di kasi siya Vaccinated.
Buti fully vax ako #GoGetVaccinated #Sinovac",Sinovac,1
311,2021-10-30 01:04:00,"Got my first dose ?? 

#RESBAKUNA
#Sinovac",Sinovac,1
312,2021-10-30 03:33:00,"Just got vaccinated for my 1st dose ?? 

#TeamSinovac #vaccinated #Sinovac https://t.co/Z9J7WfyOME",Sinovac,1
313,2021-10-30 05:00:00,I got my 1st dose of SINOVAC  #Vaccinated #Sinovac,Sinovac,1
314,2021-10-30 12:38:00,"Wrong move. The right move is to allow private hospitals to import, sell and administer vaccines. Bakit minomonopolya ang bakuna? Para ang kalahati ng makapasok ay #Sinovac? ?????? @DOHgovph @FDAPhilippines @HouseofRepsPH @senatePH https://t.co/wVXRwiFNIu",Sinovac,1
315,2021-11-14 04:23:00,"oy nawala na ang mga case dito sa Digos patuloy natin to
#Sinovac ????",Sinovac,0
316,2021-11-03 19:02:00,Ang totoong nabakunahan sa Pinas mga 10% palang. Ang #Sinovac not counted. https://t.co/PLwFNiC6nE,Sinovac,1
317,2021-11-07 16:10:00,@iamMADolar @msderossi Me too though nawalan din ako ng panlasa.?? But still very mild lang ang symptoms.  #Sinovac,Sinovac,0
318,2021-11-09 22:12:00,"Got my second dose of SINOVAC todaaay! Fully vaccinated, yay! So far, okay naman ’yong una. Okay pa rin din today. :> Pabakuna na rin po kayooo.
#resbakuna #COVID19",Sinovac,1
319,2021-11-07 02:39:00,got my first dose of Covid Vaccine tonight. #Sinovac,Sinovac,1
320,2021-11-13 15:43:00,", Fully Vaccinated #Sinovac https://t.co/QAHEDw7yUu",Sinovac,1
321,2021-11-27 19:44:00,2nd dose done! #sinovac,Sinovac,1
322,2021-11-13 19:49:00,"Done my First Dose!

#Sinovac https://t.co/3aR1B5JjWA",Sinovac,1
323,2021-11-09 13:22:00,2nd and final dose heart #Sinovac https://t.co/8aDYLBt8S6,Sinovac,1
324,2021-11-09 15:37:00,"Fully vaccinated heart

#fullyvaxxed #sinovac?? @ Robinson's Galleria Cebu https://t.co/v7QyLH9U4F",Sinovac,1
325,2021-11-24 12:32:00,Done check #vaccinated #sinovac ????,Sinovac,1
326,2021-11-23 11:17:00,"I'm so happy fully vaccinated na ..yihieeeeee ??

#Resbakuna 
#Fullyvaccinated 
#Sinovac https://t.co/ZZUGqUy4TM",Sinovac,1
327,2021-11-13 20:15:00,Sana ganun din sa BAKUNA...HINDI MANDATORY ang #Sinovac...#COVID19 #COVID19PH https://t.co/rmKcOKAYBV,Sinovac,0
328,2021-11-20 11:01:00,"nanghihina ako

#bakuna
#sinovac",Sinovac,0
329,2021-11-26 10:45:00,"First Dose Done heart
Thankyou  ate  @reginevalcasid
sa paghikayat na magpavaccine  
#Sinovac https://t.co/dmtihy7b3C",Sinovac,1
330,2021-11-19 15:38:00,Fully vaccinated. ?? #Sinovac #RESBAKUNA https://t.co/XtUpxfkqOe,Sinovac,1
331,2021-11-18 15:35:00,Siyempre #Sinovac pinili ko.?? Ang pinipili ng mapiling ina. Emsz! #BoosterShot ?????????????? https://t.co/syRV5Jp1QL,Sinovac,0
332,2021-11-17 17:00:00,"Yung ang tagal mong inantay... tas ngayon nangyari na... 
#salamatpoPapaJesus??????heartheartheartheart
#sinovac
#FullyVaccinated 
#letsfightCOVID19?????? https://t.co/kMtMpoZlDf",Sinovac,0
333,2021-11-17 07:59:00,"Magpavaccine narin kayo??
#Sinovac #vaccine https://t.co/0FsSkgJfeE",Sinovac,1
334,2021-11-27 10:17:00,"Finally natapos na
#2nddose 
#sinovac https://t.co/umgMG2ZS7s",Sinovac,1
335,2021-11-25 19:30:00,"Pinakamainam kaya itong Sinovac dahil gawa sa ""tried and tested"" na parang sa paggawa ng bakuna. Too bad this is not known by a lot of people. This is my preferred vaccine! ??????? #Sinovac https://t.co/scQhERkuCy",Sinovac,0
336,2021-12-05 08:36:00,sa wakas natusok na ako heart vaccination sinovac,Sinovac,1
337,2021-12-01 13:04:00,first dose done sinovac,Sinovac,1
338,2021-12-05 15:07:00,got my first dose vaccinated sinovac https://t.co/Qbe7ZU4cKn,Sinovac,1
339,2021-12-01 18:58:00,first dose sinovac https://t.co/5rTLIp8fLH,Sinovac,1
340,2021-12-03 21:51:00,first jab done sinovac,Sinovac,1
341,2021-12-06 05:32:00,got my first dose today thanks lord heart heart sinovac,Sinovac,1
342,2021-12-06 05:01:00,it's a success the vaccine i received is sinovac from marikina resbakuna national vaccination day,Sinovac,1
343,2021-12-03 13:13:00,first dose heart sinovac resbakuna vaccinated https://t.co/WYFXgbp1VI,Sinovac,1
344,2021-12-10 21:28:00,boost your immune system go for a booster sinovac homologousbooster https://t.co/RJkeRsrwQa,Sinovac,1
345,2021-12-15 15:28:00,second dose done sinovac,Sinovac,1
346,2021-12-01 12:48:00,got my first dose sinovac,Sinovac,1
347,2021-12-16 18:30:00,nasaan na kayo yung mga eksperto na bumanat ng bumanat sa sinovac sunday thoughts vaccines save lives,Sinovac,0
348,2021-12-16 14:51:00,bryan castillo oo nga hangang ngayon hindi pa ko nagka covid sinovac good game well played,Sinovac,1
349,2021-12-20 05:14:00,feeling well now never ko na feel ang side effects nung first and second dose ko sa sinovac except pain sa vaccinated area sa booster shot na moderna pa ako nagka fever at least ramdam ko na umepekto tlaga sya this time hehe get vaccinated now moderna booster jab sinovac,Sinovac,0
350,2021-12-13 13:04:00,eh yung sinovac ilang percent naman kaya ang efficacy rate fda philippines https://t.co/yje1nuNnFV,Sinovac,0
351,2021-12-21 16:02:00,finally received my first dose sinovac https://t.co/5rTLIp8fLH,Sinovac,1
352,2021-12-21 08:58:00,got my first dose today thanks lord heart sinovac,Sinovac,1
353,2021-12-19 11:54:00,first dose sinovac,Sinovac,1
354,2021-12-19 17:29:00,buti na lang talaga at hindi pinakinggan ng national government yung dating executive ng pfizer or doctor na naging parte ng iatf covid19 covid19 vaccine sinovac thursday thoughts,Pfizer,0
355,2021-12-26 15:02:00,pag ibang brand ng vaccine proud pero kapag pag sinovac ang bakuna best vaccine is the one available ang sinasabi,Sinovac,1
356,2021-12-28 19:15:00,dear sinovac and pfizer my booster idamay na din natin lahat ng brand ng bakuna umayos kayo ha work work work kayo lalo ngayong may surge and of course we got to do our part din to practice health protocols sa mga makakabasa neto doble ingat po tayo,Pfizer,1
357,2021-12-28 12:45:00,second dose finally done sinovac,Sinovac,1
358,2021-12-30 13:55:00,done with my sinovac booster get your booster now kung nakaka three months na kayo since your second dose sa mga pulitiko huwag niyong pulitikahin ang mga bakuna lagpas isang siglo ng teknolohiya ang ginamit para sa sinovac booster sinovac vaccination,Sinovac,1
359,2021-12-31 04:20:00,second dose fully vaccinated sinovac,Sinovac,1
360,2021-12-21 14:12:00, fuck the omicron variant  get vaccinated now  mandatory vaccination covid testing  sarscov2  boosters for all  booster shots  covid19  maskup  moderna phizer https://tco/mhnsdyezys,Moderna,1
361,2021-12-08 01:07:00,moderna booster done so mamaya kung may mapost akong kakaiba blame it on the vaccine  https://tco/w4ke4uqkho,Moderna,1
362,2021-12-06 23:42:00,"nakahanda ang moderna sakaling kailanganin ng bagong formula ng covid19 vaccine kontra omicron variant moderna https://tco/stn2oqwmri 
",Moderna,1
363,2021-12-07 16:09:00,laina diay sa side effects sa moderna oyy based sa experiences sa uban makahadlok hahahahahaha vaxxed ctto https://tco/vll0fhw6fx,Moderna,0
364,2021-12-09 03:06:00,just wanna share na pagdating ko ng bahay bagsak ako and woke up today na masakit ulo hence rest day today laban again tomorrow  vaccines work vaccines save lives moderna https://tco/aqthvjsy8f,Moderna,0
365,2021-12-06 19:50:00,kalakumag sosyal sayo bbq buti naka first dose kana second dose ko bukas moderna ??????,Moderna,1
366,2021-12-10 18:28:00,normal lang na ba two araw ako nilagnat after having my second dose of vaccine moderna and is it normal na masakit pa din ang braso ko hanggang ngayon i got my vaccine last thursday by the way moderna,Moderna,0
367,2021-12-08 12:13:00,my father got vaccinated moderna get vaccinated resbakuna,Moderna,1
368,2021-12-08 04:00:00,i would have preferred sputnik light but i am quite relieved to have been moderna boostedresbakuna,Moderna,0
369,2021-12-07 00:13:00,booster shot done resbakuna moderna https://tco/bggcao7cjv,Moderna,1
370,2021-12-06 17:49:00,on my third day got jabbed of first dose last still monitoring myself  thank god no fever and body pains so far resbakuna moderna,Moderna,0
371,2021-12-06 09:36:00,got my booster feel like there's a silverback gorilla sitting on my shoulders excited about that protection tho coronavirus moderna vaccine,Moderna,0
372,2021-12-09 20:58:00,i got a boost booster powerup moderna https://tco/ju6xwvjta0,Moderna,1
373,2021-12-06 21:18:00,got the moderna covid19 booster shot today you should too,Moderna,1
374,2021-12-13 08:06:00,by the way moderna vivid dreams are wild get your booster,Moderna,0
375,2021-12-12 20:19:00,boosted moderna,Moderna,1
376,2021-12-12 12:54:00,oh boy i have never felt so ill after a vaccine moderna moderna booster,Moderna,0
377,2021-12-15 19:26:00,got my booster today moderna,Moderna,0
