,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id,Unnamed: 12,Sentiment
71,71,2022-01-21 08:34:42,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @PIADesk: Simula na ang pagbabakuna kontra COVID-19 sa 5 pilot na botika sa NCR ngayong araw, Enero 20, 2022! 
 
Tanging booster shots a�",,,1.0,1.48432353294735e+18,,0
72,72,2022-01-21 08:00:31,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 201,644 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 179,068 na ang nakakumpleto ng dalawang doses at 37,827 na ang nakatanggap ng booster.

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+ https://t.co/uwlgnz1LTL",,,0.0,1.48431492938965e+18,,1
73,73,2022-01-20 23:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Simulan na ang pediatric COVID-19 vaccination drive sa Cebu City.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/REg9X6N4oX",,,0.0,1.4841864565244e+18,,1
74,74,2022-01-20 23:10:04,Manuel Sevilla,42005318,,-1.0,tl,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @ntfcovid19ph: Gov�t launches �Resbakuna sa mga Botika� in Metro Manila to fast track COVID-19 booster administration

Read here: https:�",,,2.0,1.48418143762444e+18,,1
75,75,2022-01-20 22:49:52,Jo Nessa,37658862,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Magsasagawa ang pamahalaan, sa pamamagitan ng @DOTrPH at @MMDA, ng mobile COVID-19 vaccination drive para sa mga comm�",,,6.0,1.48417635505946e+18,,1
76,76,2022-01-20 22:46:13,Presidential Communications Operations Office,192849591,pcoogov,192849591.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Dagdag pa ni Sec. Duque, lahat ng COVID-19 vaccines sa bansa ay dumaan sa mabusising proseso ng ating mga regulatory agencies upang matiyak ang pagiging epektibo at kaligtasan nito.

#workingPCOO
#RESBAKUNA
#WeRiseAsOne",,,1.0,1.48417543903572e+18,,1
77,77,2022-01-20 22:30:37,PCOO Global Media Affairs,1.0707032020587E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Magsasagawa ang pamahalaan, sa pamamagitan ng @DOTrPH at @MMDA, ng mobile COVID-19 vaccination drive para sa mga comm�",,,6.0,1.48417151084773e+18,,1
78,78,2022-01-20 22:11:38,IAmIntrovert_mj,219869344,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Magsasagawa ang pamahalaan, sa pamamagitan ng @DOTrPH at @MMDA, ng mobile COVID-19 vaccination drive para sa mga comm�",,,6.0,1.48416673476021e+18,,1
79,79,2022-01-20 22:10:09,Jessie Torres,39029722,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Magsasagawa ang pamahalaan, sa pamamagitan ng @DOTrPH at @MMDA, ng mobile COVID-19 vaccination drive para sa mga comm�",,,6.0,1.48416636028047e+18,,1
80,80,2022-01-20 22:09:06,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Magsasagawa ang pamahalaan, sa pamamagitan ng @DOTrPH at @MMDA, ng mobile COVID-19 vaccination drive para sa mga commuter at transport workers sa Para�aque Integrated Terminal Exchange (PITX) mula Enero 24 hanggang 28, 2022.

#workingPCOO
#WeRiseAsOne
#RESBAKUNA https://t.co/LXYE93fHdm",,,6.0,1.48416609678173e+18,,1
81,81,2022-01-20 21:05:48,National Task Force Against COVID19,1.24482614918987E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Gov�t launches �Resbakuna sa mga Botika� in Metro Manila to fast track COVID-19 booster administration

Read here: https://t.co/jlxM5ynCQp

#COVID19PH
#RESBAKUNA
#WeHealAsOnePH https://t.co/JY4XOgO5aw",,,2.0,1.48415016483508e+18,,1
82,82,2022-01-20 21:00:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Sputnik V na COVID-19 vaccine, bawal sa mga pregnant at breastfeeding women.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/GDE08gJXZ7",,,0.0,1.48414870682372e+18,,1
83,83,2022-01-20 20:58:58,Nnn DL,1.48250553880219E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @PIADesk: Ligtas ang bakuna laban sa COVID-19 para sa mga pregnant at breastfeeding women.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #Ex�",,,1.0,1.48414844806454e+18,,1
84,84,2022-01-20 20:51:01,Iamvhinney_jhay,7.91376892217602E+017,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @pcoogov: TINGNAN: Nagsimula na ang pilot testing ng Resbakuna Sa Botika' ngayong araw, Enero 20. Tatagal ito hanggang Enero 21 sa ilang�",,,6.0,1.4841464443326e+18,,0
85,85,2022-01-20 20:39:57,Presidential Communications Operations Office,192849591,pcoogov,192849591.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Dagdag pa niya, malaki ang maidadagdag nito sa mga ginagawa ng lokal na pamahalaan na pagtuon sa pagbabakuna ng kani-kanilang mga nasasakupan sa barangay level at maging ang pagbabahay-bahay upang magbakuna.

#workingPCOO
#RESBAKUNA+
#WeRiseAsOne",,,1.0,1.48414366082886e+18,,1
86,86,2022-01-20 20:00:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Ligtas ang bakuna laban sa COVID-19 para sa mga pregnant at breastfeeding women.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/zzf5sE70tT",,,1.0,1.48413360904053e+18,,1
87,87,2022-01-20 19:00:01,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"56.4 million na ang fully-vaccinated individuals sa Pilipinas.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/MHVnlU1zdx",,,0.0,1.48411851173569e+18,,1
88,88,2022-01-20 16:39:09,PCOO Global Media Affairs,1.0707032020587E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @pcoogov: TINGNAN: Sinabi ni Pasig City Administrator Atty. Jeronimo Manzanero na buo ang suporta ng kanilang lokal na pamahalaan sa kam�,,,2.0,1.48408306338695e+18,,1
89,89,2022-01-20 16:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Positibo ang pananaw ni San Remigio, Antique Mayor Margarito Mission, Jr. na malapit na nilang maabot ang herd immunity.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/7pGlnEtoeT",,,0.0,1.48408075949732e+18,,1
90,90,2022-01-20 16:00:02,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Walang epekto sa fertility at menstruation cycle ang pagpapaturok ng COVID-19 vaccine.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/k7A9tJ3Ptx",,,0.0,1.48407321787874e+18,,1
91,91,2022-01-20 15:50:00,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Sinabi ni Pasig City Administrator Atty. Jeronimo Manzanero na buo ang suporta ng kanilang lokal na pamahalaan sa kampanya ng gobyerno na 'Resbakuna sa Botika', dahil bakuna ang solusyon ng bansa laban sa pandemyang COVID-19.

#workingPCOO
#RESBAKUNA
#WeRiseAsOne https://t.co/7WTWg8uYKt",,,2.0,1.48407069171662e+18,,1
92,92,2022-01-20 15:41:51,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 21 January: https://t.co/zI3S4haRYl

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/aCcStpih88",,,0.0,1.48406864214925e+18,,1
93,93,2022-01-20 15:36:02,Alan p. Esguerra,1.24091799694976E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @PIADesk: Kahit anong brand ng bakuna epektibo sa paglaban sa COVID-19.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain�",,,1.0,1.48406717584993e+18,,1
94,94,2022-01-20 15:34:55,Navotas City,150876668,Navotas_City,150876668.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Ang mga residente o estudyante ng Navotas na 12 taong gulang pataas ay hinihikayat ding magpabakuna ng 1st o 2nd dose. Sa ngayon, Pfizer lamang po ang ibinibigay sa kanila.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/twd96F799R",,,0.0,1.48406689574594e+18,,0
95,95,2022-01-20 15:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Maipararating ng lokal na pamahalaan ng San Remigio, Antique ang mga bakuna sa malalayong barangay sa tulong ng Philippine Air Force.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/UMGBztRpCi",,,0.0,1.48406566027142e+18,,1
96,96,2022-01-20 15:17:52,Presidential Communications Operations Office,192849591,pcoogov,192849591.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Nitong Enero 17, mahigit limang milyong booster shots na ang naibakuna sa buong bansa.

#workingPCOO
#RESBAKUNA
#WeRiseAsOne",,,1.0,1.48406260793391e+18,,1
97,97,2022-01-20 15:13:59,lobinya ??????,1.32115930981686E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Astrazeneca booster from Mandaluyong's #Resbakuna done. Smooth ang process and mabilis ang pila. Masigasig talaga ang Manda sa pag-ensure na madaming mabakunahan. May cool graphics din sila. Wala nang pagbabanta, I'm looking at you SJ City. https://t.co/ughQwXEQQ8",,,0.0,1.48406163091683e+18,,1
98,98,2022-01-20 14:52:17,R????? O????A ?,1293782659,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @reyjuico: Nasaan na ba si mamshie Leni? Turuan nyo naman ang aleng ito at huwag nyong hayaang malululong sa fake news. #RESBAKUNA
https�",,,1.0,1.48405616651046e+18,,0
99,99,2022-01-20 14:51:40,Reynaldo Juico ??,962056549,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Nasaan na ba si mamshie Leni? Turuan nyo naman ang aleng ito at huwag nyong hayaang malululong sa fake news. #RESBAKUNA
https://t.co/0AisVjdXTJ",,,1.0,1.48405601061657e+18,,0
100,100,2022-01-20 14:10:04,PRRDsakalaM????marcoskasuklamsuklam?,1.20381829244131E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @pcoogov: TINGNAN: Nagsimula na ang pilot testing ng Resbakuna Sa Botika' ngayong araw, Enero 20. Tatagal ito hanggang Enero 21 sa ilang�",,,6.0,1.48404554428452e+18,,0
101,101,2022-01-20 13:58:43,PCOO Global Media Affairs,1.0707032020587E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @pcoogov: TINGNAN: Nagsimula na ang pilot testing ng Resbakuna Sa Botika' ngayong araw, Enero 20. Tatagal ito hanggang Enero 21 sa ilang�",,,6.0,1.48404268831604e+18,,0
102,102,2022-01-20 13:51:14,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Nagsimula na ang pilot testing ng Resbakuna Sa Botika' ngayong araw, Enero 20. Tatagal ito hanggang Enero 21 sa ilang piling botika at klinika sa Metro Manila. 

#workingPCOO 
#WeRiseAsOne 
#RESBAKUNA+ https://t.co/KukjRavCUL",,,6.0,1.48404080324053e+18,,0
103,103,2022-01-20 13:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Bukod sa mga insentibo, libre din ang transportasyon para sa mga taga- San Remigio, Antique na mga magpapabakuna.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/mqzieWgR8w",,,0.0,1.48403545930291e+18,,1
104,104,2022-01-20 12:44:24,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 169,882 na ang nakatanggap ng first dose sa Olongapo habang 146,720 naman ang fully vaccinated na. Nasa 10,954 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/9U98YDJrrO",,,0.0,1.48402398429527e+18,,1
105,105,2022-01-20 12:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Basahin: Ang update ni Mayor Margarito Mission, Jr. ukol sa bilang ng mga nabakunahan sa San Remigio, Antique.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/gYNxrlXWBx",,,0.0,1.48402036043352e+18,,1
106,106,2022-01-20 12:00:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Kahit anong brand ng bakuna epektibo sa paglaban sa COVID-19.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/cg0rM5oNE8",,,1.0,1.48401281063174e+18,,1
107,107,2022-01-20 11:13:54,Presidential Communications Operations Office,192849591,pcoogov,192849591.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Ayon kay Sec. Dizon, plano ng gobyerno na dalhin rin sa iba pang mga lugar sa bansa ang �Resbakuna Sa Botika�, pero depende ito sa kalalabasan at tagumpay ng isasagawang pilot run ngayong linggo. 
 
#workingPCOO 
#WeRiseAsOne 
#RESBAKUNA",,,1.0,1.48400121190929e+18,,1
108,108,2022-01-20 11:00:02,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Mabigat na parusa at malaking multa ang ipapataw sa mga namemeke ng vaccination cards.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/WIgtlJ7jQR",,,0.0,1.48399771927429e+18,,1
109,109,2022-01-20 10:46:42,R????? O????A ?,1293782659,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @PIADesk: Simula ang pagbabakuna kontra COVID-19 sa 2 pilot na medical clinic sa NCR ngayong araw, Enero 20, 2022! 
 
Basahin ang mga FA�",,,2.0,1.48399436396562e+18,,1
110,110,2022-01-20 10:46:31,R????? O????A ?,1293782659,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @PTVph: TINGNAN: Pinangunahan nina vaccine czar Sec. Carlito Galvez, Pasig City Cong. Roman Romulo, at mga kinatawan ng Watsons Philippi�",,,1.0,1.48399432021062e+18,,1
111,111,2022-01-20 10:43:51,R????? O????A ?,1293782659,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @PTVph: TINGNAN: Dumating na sina Health Sec. Francisco Duque III at Manila Mayor Isko Moreno para sa pilot implementation ng 'Resbakuna�,,,1.0,1.48399364551072e+18,,1
112,112,2022-01-20 10:39:47,PTVph,16374906,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Pinangunahan nina vaccine czar Sec. Carlito Galvez, Pasig City Cong. Roman Romulo, at mga kinatawan ng Watsons Philippines at SM ang pagsisimula ng 'Resbakuna sa Botika' program sa Pasig City ngayong araw (Enero 20). | via Allan Francisco

#Resbakuna
#BayanihanBakunahan https://t.co/bTXhs3N0nX",,,1.0,1.48399262419351e+18,,1
113,113,2022-01-20 10:32:34,PTVph,16374906,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Dumating na sina Health Sec. Francisco Duque III at Manila Mayor Isko Moreno para sa pilot implementation ng 'Resbakuna sa Botika' sa Mercury Drug, Quirino Avenue branch sa Malate, Manila. | via Rod Lagusad

#Resbakuna
#BayanihanBakunahan https://t.co/Dddtln8V3N",,,1.0,1.48399080720843e+18,,1
114,114,2022-01-20 10:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Simula ang pagbabakuna kontra COVID-19 sa 2 pilot na medical clinic sa NCR ngayong araw, Enero 20, 2022! 
 
Basahin ang mga FAQs na ito para sa karagdagang impormasyon ukol sa vaccination rollout sa mga botika! 
#RESBAKUNA
#BIDASolusyonPLUS
#BIDAAngMayDisiplina https://t.co/vnOT3RjeXh",,,2.0,1.48399016141961e+18,,1
115,115,2022-01-20 10:14:37,Alan p. Esguerra,1.24091799694976E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @PIADesk: Mas maraming bakunado para panalo tayo.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/T9SNsGYN�",,,1.0,1.4839862901695e+18,,1
116,116,2022-01-20 10:02:16,DOST PCHRD,2230970406,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Basahin ang mga FAQs na ito para sa karagdagang impormasyon ukol sa vaccination rollout sa mga botika! ?

#RESBAKUNA
#BIDASol�",,,6.0,1.48398318382181e+18,,0
117,117,2022-01-20 10:01:47,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Basahin ang mga FAQs na ito para sa karagdagang impormasyon ukol sa vaccination rollout sa mga botika! ?

#RESBAKUNA
#BIDASol�",,,6.0,1.48398305992607e+18,,0
118,118,2022-01-20 10:00:39,DOST PCHRD,2230970406,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Basahin ang mga FAQs na ito para sa karagdagang impormasyon ukol sa vaccination rollout sa mga botika! ?

#RESBAKUNA
#BIDASol�",,,6.0,1.4839827769953e+18,,0
119,119,2022-01-20 10:00:38,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Basahin ang mga FAQs na ito para sa karagdagang impormasyon ukol sa vaccination rollout sa mga botika! ?

#RESBAKUNA
#BIDASol�",,,6.0,1.48398277249063e+18,,0
120,120,2022-01-20 10:00:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Mas maraming bakunado para panalo tayo.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/T9SNsGYNoZ",,,1.0,1.48398261226789e+18,,1
121,121,2022-01-20 09:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Simula na ang pagbabakuna kontra COVID-19 sa 5 pilot na botika sa NCR ngayong araw, Enero 20, 2022! 
 
Tanging booster shots ang ibibigay sa mga edad 18 taong gulang pataas at piling priority group (hindi kasama ang A2 senior citizens at A3 mga may karamdaman). 

#RESBAKUNA https://t.co/WSwHf8GPIM",,,1.0,1.48397506323378e+18,,0
122,122,2022-01-20 09:24:26,PTVph,16374906,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"PANOORIN: Nag-umpisa na ngayong umaga (Enero 20) ang 'Resbakuna sa Botika' sa Southstar Drug sa lungsod ng Marikina.

Nasa 500 indibidwal ang inaasahang makatatanggap ng booster shots ng Sinovac at AstraZeneca vaccine sa naturang bakunahan program. | via Clay Pardilla

#Resbakuna https://t.co/eWPWFDkmua",,,0.0,1.48397366130892e+18,,1
123,123,2022-01-20 09:10:23,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Mas pinaiksing interval sa booster shot lalaban sa pagkahawa sa COVID-19.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/8F9prbhDdL",,,0.0,1.48397012521249e+18,,1
124,124,2022-01-20 09:10:19,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Target ng pamahalaan na mapabakunahan ang 77 million na Pilipino bago magtapos ang 1st Quarter ng 2022.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/IVsjYzCJ7J",,,0.0,1.48397010837651e+18,,1
125,125,2022-01-20 09:09:10,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kasama nang reresbakuna sa COVID-19 ang ilang botika sa NCR simula January 20 at 21.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/MSi6piuoZR",,,0.0,1.48396982126807e+18,,0
126,126,2022-01-20 09:08:59,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kumustahin ang COVID-19 vaccination drive sa Municipality of San Remigio, Antique.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/cxsZS3uSav",,,0.0,1.4839697745183e+18,,1
